captured_at_utc,category,market_id,slug,question,volume24hr_usd,volume_total_usd,end_date,options_json,results_pct_json
2026-03-02T16:16:27+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,90485.48600000003,668610.755251,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T16:16:27+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,72433.44484900004,175587.068465,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 70.5, ""No"": 29.5}"
2026-03-02T16:16:27+00:00,tech,1162139,fda-approves-retatrutide-this-year,FDA approves Retatrutide this year?,52283.45135,487928.051979,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 29.5, ""No"": 70.5}"
2026-03-02T16:16:27+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,45104.366953000004,499741.793064,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.55, ""No"": 99.45}"
2026-03-02T16:16:27+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,39871.63866100002,497332.132321,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 91.0, ""No"": 9.0}"
2026-03-02T16:16:27+00:00,tech,1436014,gpt-5pt3-released-by-march-8-2026,"GPT-5.3 released by March 8, 2026?",32328.829650000003,61860.777312,2026-03-08,"[""Yes"", ""No""]","{""Yes"": 70.0, ""No"": 30.0}"
2026-03-02T16:16:27+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,26346.3665,250713.13761,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.3, ""No"": 99.7}"
2026-03-02T16:16:27+00:00,tech,1425724,will-mrbeasts-million-dollar-puzzle-be-solved-by-march-15,Will MrBeast's million-dollar puzzle be solved by March 15?,26269.270492000003,108120.517429,2026-02-15,"[""Yes"", ""No""]","{""Yes"": 68.5, ""No"": 31.5}"
2026-03-02T16:16:27+00:00,tech,801451,will-alibaba-have-the-best-ai-model-at-the-end-of-march-2026-712,Will Alibaba have the best AI model at the end of March 2026?,26123.994500000004,239701.756695,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-02T16:16:27+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,25657.099892,358910.791804,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.65, ""No"": 97.35}"
2026-03-02T16:16:27+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,22715.450999999994,256750.269212,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T16:16:27+00:00,tech,631124,will-zai-have-the-top-ai-model-at-the-end-of-june-2026-987,Will Z.ai have the top AI model at the end of June 2026?,22080.0,111820.349002,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 3.05, ""No"": 96.95}"
2026-03-02T16:16:27+00:00,tech,1460857,anthropic-ceo-arrested,Anthropic CEO arrested?,18782.758172,75617.977345,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 4.75, ""No"": 95.25}"
2026-03-02T16:16:27+00:00,tech,801456,will-moonshot-have-the-best-ai-model-at-the-end-of-march-2026-924,Will Moonshot have the best AI model at the end of March 2026?,18638.253500000003,333104.773262,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-02T16:16:27+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,18242.571949999998,297505.748773,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 10.15, ""No"": 89.85}"
2026-03-02T16:16:27+00:00,tech,1370552,gpt-5pt3-released-by-march-31-2026-735-745-742,"GPT-5.3 released by March 31, 2026?",18110.182520000002,156548.753322,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 95.4, ""No"": 4.6}"
2026-03-02T16:16:27+00:00,tech,1203147,will-elon-musk-buy-ryanair,Will Elon Musk buy Ryanair?,16887.776741,2629367.261196,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 1.95, ""No"": 98.05}"
2026-03-02T17:19:38+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,54171.02,370348.106323,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 96.25, ""No"": 3.75}"
2026-03-02T17:19:38+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,48197.54162400001,6764807.452891,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 9.05, ""No"": 90.95}"
2026-03-02T17:19:38+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",4394.130718,538687.723394,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 21.5, ""No"": 78.5}"
2026-03-02T17:19:38+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,1498.147265,95278.344331,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 16.2, ""No"": 83.8}"
2026-03-02T17:19:38+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",954.0640310000001,28512.421948,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 39.0, ""No"": 61.0}"
2026-03-02T17:19:38+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",512.673295,7132.590504,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 67.5, ""No"": 32.5}"
2026-03-02T17:19:38+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",32.5,6583.033686,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-02T17:19:38+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",11.941173,24911.840913,,"[""Yes"", ""No""]","{""Yes"": 17.5, ""No"": 82.5}"
2026-03-02T17:19:38+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,9.89,233500.684926,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-02T17:19:38+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,9.89,82804.762338,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T17:19:38+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,7.101,204138.479931,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
2026-03-02T17:19:38+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,66823.218644,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-02T17:19:38+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,41422.811342,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-02T17:19:38+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,35584.842355,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-02T17:19:38+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,175916.47249999997,759247.92597,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T17:19:38+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,116959.206749,630840.982768,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T17:19:38+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,107516.327,679644.739251,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T17:19:38+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,56462.847236000045,178212.807091,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 70.5, ""No"": 29.5}"
2026-03-02T17:19:38+00:00,tech,1162139,fda-approves-retatrutide-this-year,FDA approves Retatrutide this year?,52322.640457999994,488226.662365,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 25.0, ""No"": 75.0}"
2026-03-02T17:19:38+00:00,tech,676784,anduril-ipo-before-2027,Anduril IPO before 2027?,49255.645240000005,231079.569867,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 30.0, ""No"": 70.0}"
2026-03-02T17:19:38+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,48229.769782,497542.671433,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 91.5, ""No"": 8.5}"
2026-03-02T17:19:38+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,42440.884508,499797.797064,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.6, ""No"": 99.4}"
2026-03-02T17:19:38+00:00,tech,631123,will-alibaba-have-the-top-ai-model-at-the-end-of-june-2026-248,Will Alibaba have the top AI model at the end of June 2026?,41688.98,88898.89055,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 2.35, ""No"": 97.65}"
2026-03-02T17:19:38+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,38672.69452799999,361820.513951,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.35, ""No"": 97.65}"
2026-03-02T17:19:38+00:00,tech,1436014,gpt-5pt3-released-by-march-8-2026,"GPT-5.3 released by March 8, 2026?",37274.09819699999,63171.617028,2026-03-08,"[""Yes"", ""No""]","{""Yes"": 77.5, ""No"": 22.5}"
2026-03-02T17:19:38+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,35364.24799999999,257256.670212,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T17:19:38+00:00,tech,1237452,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-february-28-846,Will NVIDIA be the largest company in the world by market cap on February 28?,34623.91516299998,3837147.391394,2026-02-28,"[""Yes"", ""No""]","{""Yes"": 99.85, ""No"": 0.15}"
2026-03-02T17:19:38+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,26500.788000000004,251367.91411,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.3, ""No"": 99.7}"
2026-03-02T17:19:38+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,26300.534829,349275.852904,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 4.7, ""No"": 95.3}"
2026-03-02T17:19:38+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,26189.18833800001,285718.519696,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.55, ""No"": 97.45}"
2026-03-02T17:19:38+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,25807.516,357767.853189,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T17:19:38+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,25624.93760400001,298832.661121,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 10.1, ""No"": 89.9}"
2026-03-02T17:19:38+00:00,tech,608404,will-anthropics-market-cap-be-less-than-100b-at-market-close-on-ipo-day,Will Anthropic’s market cap be less than $100B at market close on IPO day?,24451.541999999998,148580.843411,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 0.55, ""No"": 99.45}"
2026-03-02T17:19:38+00:00,tech,631145,will-deepseek-have-the-best-ai-model-at-the-end-of-june-2026,Will DeepSeek have the best AI model at the end of June 2026?,22870.745513,95280.078414,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 4.1, ""No"": 95.9}"
2026-03-02T18:17:15+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,54171.02,370348.106323,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 96.25, ""No"": 3.75}"
2026-03-02T18:17:15+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,48197.54162400001,6766644.022497,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 9.0, ""No"": 91.0}"
2026-03-02T18:17:15+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",4394.130718,538687.723394,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 20.5, ""No"": 79.5}"
2026-03-02T18:17:15+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,1498.147265,95278.344331,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 16.5, ""No"": 83.5}"
2026-03-02T18:17:15+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",954.0640310000001,28512.421948,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 39.0, ""No"": 61.0}"
2026-03-02T18:17:15+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",512.673295,7135.360504,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 67.5, ""No"": 32.5}"
2026-03-02T18:17:15+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",32.5,6583.033686,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 87.0, ""No"": 13.0}"
2026-03-02T18:17:15+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",11.941173,24911.840913,,"[""Yes"", ""No""]","{""Yes"": 17.5, ""No"": 82.5}"
2026-03-02T18:17:15+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,9.89,233500.684926,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-02T18:17:15+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,9.89,82804.762338,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T18:17:15+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,7.101,204145.139931,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.45, ""No"": 99.55}"
2026-03-02T18:17:15+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,66823.218644,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-02T18:17:15+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,41422.811342,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-02T18:17:15+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,35584.842355,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-02T18:17:15+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,175916.47249999997,766462.75797,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T18:17:15+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,116959.206749,635497.292268,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.2, ""No"": 99.8}"
2026-03-02T18:17:15+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,107516.327,686868.089251,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T18:17:15+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,56462.847236000045,179122.050975,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 71.0, ""No"": 29.0}"
2026-03-02T18:17:15+00:00,tech,1162139,fda-approves-retatrutide-this-year,FDA approves Retatrutide this year?,52322.640457999994,488226.662365,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 24.0, ""No"": 76.0}"
2026-03-02T18:17:15+00:00,tech,676784,anduril-ipo-before-2027,Anduril IPO before 2027?,49255.645240000005,231084.569867,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 28.5, ""No"": 71.5}"
2026-03-02T18:17:15+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,48229.769782,502103.191364,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 92.0, ""No"": 8.0}"
2026-03-02T18:17:15+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,42440.884508,501502.211335,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.4, ""No"": 99.6}"
2026-03-02T18:17:15+00:00,tech,631123,will-alibaba-have-the-top-ai-model-at-the-end-of-june-2026-248,Will Alibaba have the top AI model at the end of June 2026?,41688.98,88898.89055,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 2.35, ""No"": 97.65}"
2026-03-02T18:17:15+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,38672.69452799999,363813.83559,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.7, ""No"": 97.3}"
2026-03-02T18:17:15+00:00,tech,1436014,gpt-5pt3-released-by-march-8-2026,"GPT-5.3 released by March 8, 2026?",37274.09819699999,64824.118447,2026-03-08,"[""Yes"", ""No""]","{""Yes"": 73.5, ""No"": 26.5}"
2026-03-02T18:17:15+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,35364.24799999999,257310.531212,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T18:17:15+00:00,tech,1237452,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-february-28-846,Will NVIDIA be the largest company in the world by market cap on February 28?,34623.91516299998,3837942.251852,2026-02-28,"[""Yes"", ""No""]","{""Yes"": 99.85, ""No"": 0.15}"
2026-03-02T18:17:15+00:00,tech,801452,will-baidu-have-the-best-ai-model-at-the-end-of-march-2026-986,Will Baidu have the best AI model at the end of March 2026?,26500.788000000004,251421.77761,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.3, ""No"": 99.7}"
2026-03-02T18:17:15+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,26300.534829,349621.260658,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 4.7, ""No"": 95.3}"
2026-03-02T18:17:15+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,26189.18833800001,286766.327387,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.55, ""No"": 97.45}"
2026-03-02T18:17:15+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,25807.516,357821.714189,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-02T18:17:15+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,25624.93760400001,299502.485017,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 9.8, ""No"": 90.2}"
2026-03-02T18:17:15+00:00,tech,608404,will-anthropics-market-cap-be-less-than-100b-at-market-close-on-ipo-day,Will Anthropic’s market cap be less than $100B at market close on IPO day?,24451.541999999998,148580.843411,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 0.5, ""No"": 99.5}"
2026-03-02T18:17:15+00:00,tech,631145,will-deepseek-have-the-best-ai-model-at-the-end-of-june-2026,Will DeepSeek have the best AI model at the end of June 2026?,22870.745513,95280.078414,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 4.1, ""No"": 95.9}"
